ywp_id,ywp_year,ywp_name,actorID,bc_id,conflictID,bc_name,country1,locationid1,country2,locationid2,bwd_id,bwd_name,external_exists,external_alleged,external_name,ayuda_1,ayuda_2,ayuda_3,ayuda_4,ayuda_5,ayuda_6,ayuda_7,ayuda_8,ayuda_9,ayuda_10,ayuda_11,ayuda_12,ayuda_13,ayuda_14,ayuda_15,ayuda_16,ayuda_17,ayuda_18,ayuda_19,ayuda_20,ayuda_21,ayuda_22,ayuda_23,ayuda_24,ayuda_25,ayuda_26,ayuda_27,ayuda_28,ayuda_29,ayuda_30,ayuda_31,ayuda_32,ayuda_33,ayuda_34,ayuda_35,ayuda_36,ayuda_37,ayuda_38,ayuda_39,ayuda_40,ayuda_41,ayuda_42,ayuda_43,ayuda_44,ayuda_45,ayuda_46
4337,1994,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,1995,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,2000,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4601,2001,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,2003,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,2004,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,2005,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,2006,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7937,2007,Chechen Republic of Ichkeria,1195,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4336,1994,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,1995,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,1996,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,1999,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,2000,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4600,2001,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4602,2002,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,2003,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,2004,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,2005,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,2006,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7936,2007,Government of Russia (Soviet Union),365,202,206,Russia (Chechnya),Russia (Soviet Union),365,,,348,Government of Russia (Soviet Union) - Chechen Republic of Ichkeria,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8413,2007,Forces of the Caucasus Emirate,1210,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8428,2008,Forces of the Caucasus Emirate,1210,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,2009,Forces of the Caucasus Emirate,1210,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8412,2007,Government of Russia (Soviet Union),365,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8427,2008,Government of Russia (Soviet Union),365,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8812,2009,Government of Russia (Soviet Union),365,361,257,Russia (Caucasus Emirate),Russia (Soviet Union),365,,,773,Government of Russia (Soviet Union) - Forces of the Caucasus Emirate,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4358,1993,Government of Russia (Soviet Union),365,204,204,Russia,Russia (Soviet Union),365,,,350,Government of Russia (Soviet Union) - Parliamentary forces,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4359,1993,Parliamentary forces,1194,204,204,Russia,Russia (Soviet Union),365,,,350,Government of Russia (Soviet Union) - Parliamentary forces,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,1990,Government of Russia (Soviet Union),365,220,181,Soviet Union (Nagorno-Karabakh),Russia (Soviet Union),365,,,370,Government of Russia (Soviet Union) - Republic of Armenia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4835,1991,Government of Russia (Soviet Union),365,220,181,Soviet Union (Nagorno-Karabakh),Russia (Soviet Union),365,,,370,Government of Russia (Soviet Union) - Republic of Armenia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,1990,Republic of Armenia,1173,220,181,Soviet Union (Nagorno-Karabakh),Russia (Soviet Union),365,,,370,Government of Russia (Soviet Union) - Republic of Armenia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4834,1991,Republic of Armenia,1173,220,181,Soviet Union (Nagorno-Karabakh),Russia (Soviet Union),365,,,370,Government of Russia (Soviet Union) - Republic of Armenia,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,1999,Government of Russia (Soviet Union),365,218,220,Russia (Dagestan),Russia (Soviet Union),365,,,368,Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,1999,Wahhabi movement of the Buinaksk district,1201,218,220,Russia (Dagestan),Russia (Soviet Union),365,,,368,Government of Russia (Soviet Union) - Wahhabi movement of the Buinaksk district,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,1997,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1453,1998,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1454,1999,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1456,2001,Government of Rwanda,517,92,179,Rwanda,Rwanda,517,,,128,Government of Rwanda - FDLR,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6627,1979,JSM,1155,286,145,Saudi Arabia,Saudi Arabia,670,,,548,Government of Saudi Arabia - JSM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,1992,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,1993,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,1995,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,1997,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,2000,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,2001,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,2003,MFDC,1381,93,180,Senegal (Casamance),Senegal,433,,,129,Government of Senegal - MFDC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,1997,AFRC,1385,94,187,Sierra Leone,Sierra Leone,451,,,131,Government of Sierra Leone - AFRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,1998,AFRC,1385,94,187,Sierra Leone,Sierra Leone,451,,,131,Government of Sierra Leone - AFRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,1999,AFRC,1385,94,187,Sierra Leone,Sierra Leone,451,,,131,Government of Sierra Leone - AFRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,1997,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,131,Government of Sierra Leone - AFRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,1998,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,131,Government of Sierra Leone - AFRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,1997,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,132,Government of Sierra Leone - Kamajors,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,1998,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,132,Government of Sierra Leone - Kamajors,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2740,1997,Kamajors,1386,94,187,Sierra Leone,Sierra Leone,451,,,132,Government of Sierra Leone - Kamajors,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2741,1998,Kamajors,1386,94,187,Sierra Leone,Sierra Leone,451,,,132,Government of Sierra Leone - Kamajors,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,1992,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,1993,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2695,1994,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,1995,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,1996,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,1997,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,1998,Government of Sierra Leone,451,94,187,Sierra Leone,Sierra Leone,451,,,130,Government of Sierra Leone - RUF,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8048,2000,WSB,1387,94,187,Sierra Leone,Sierra Leone,451,,,714,Government of Sierra Leone - WSB,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8384,2008,Harakat Ras Kamboni,1579,128,141,Somalia,Somalia,520,,,771,Government of Somalia - Harakat Ras Kamboni,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,1989,Government of Somalia,520,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,1990,Government of Somalia,520,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,1991,Government of Somalia,520,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3262,1989,SNM,1350,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3269,1990,SNM,1350,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3273,1991,SNM,1350,128,141,Somalia,Somalia,520,,,207,Government of Somalia - SNM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3261,1989,Government of Somalia,520,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,1990,Government of Somalia,520,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,1991,Government of Somalia,520,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3263,1989,SPM,1351,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3271,1990,SPM,1351,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3274,1991,SPM,1351,128,141,Somalia,Somalia,520,,,208,Government of Somalia - SPM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3294,2001,Government of Somalia,520,128,141,Somalia,Somalia,520,,,212,Government of Somalia - SRRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3295,2001,SRRC,1354,128,141,Somalia,Somalia,520,,,212,Government of Somalia - SRRC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3268,1990,Government of Somalia,520,128,141,Somalia,Somalia,520,,,210,Government of Somalia - USC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,1991,Government of Somalia,520,128,141,Somalia,Somalia,520,,,210,Government of Somalia - USC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3270,1990,USC,1352,128,141,Somalia,Somalia,520,,,210,Government of Somalia - USC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3276,1991,USC,1352,128,141,Somalia,Somalia,520,,,210,Government of Somalia - USC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3272,1991,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3278,1992,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3280,1993,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,1994,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3285,1995,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3288,1996,Government of Somalia,520,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3277,1991,USC faction,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3279,1992,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3281,1993,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3283,1994,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3284,1994,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3287,1995,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3289,1996,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3290,1996,USC/SNA,1353,128,141,Somalia,Somalia,520,,,211,Government of Somalia - USC faction,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6747,1981,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,1982,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,1983,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7079,1985,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,1986,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,1987,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7085,1988,Government of South Africa,560,290,150,South Africa,South Africa,560,,,558,Government of South Africa - ANC,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,1975,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,1976,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,1977,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6381,1978,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6383,1979,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6385,1980,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6387,1981,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6389,1982,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6391,1983,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6393,1984,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6395,1985,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6397,1986,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6399,1987,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6401,1988,Government of South Africa,560,263,101,South Africa (Namibia),South Africa,560,,,516,Government of South Africa - SWAPO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,1980,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,1981,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9172,1982,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9178,1985,ETA,1156,216,147,Spain (Basque),Spain,230,,,366,Government of Spain - ETA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
